2,14,47,77,60,86,22,24,43,11,73,6,54,29,56,98,12,19,88,52,15,68,48,42,27,28,33,95,87,62,4,93,37,76,81,26,45,94,72,20,57,9,16,83,55,96,35,25,23,53,80,10,3,7,36,30,90,82,67,99,51,64,74,44,49,39,13,31,79,71,89,38,91,59,70,100,46,65,40,1
48,16,84,17,27,94,45,20,64,86,59,5,98,80,11,2,46,61,53,28,24,40,35,41,77,29,60,6,25,51,90,30,62,79,68,9,76,96,56,26,10,38,8,23,31,69,21,66,99,43,52,49,34,89,92,18,74,97,3,91,14,81,88,47,65,85,100,67,75,87,44,82,1,32,50,22,58,37,55,54
45,11,13,12,43,50,96,85,2,34,61,100,81,20,48,51,62,60,74,73,93,28,35,55,76,25,53,18,46,87,90,38,72,26,99,14,49,32,78,84,97,92,70,82,94,42,21,63,9,88,64,17,36,89,41,10,66,86,27,65,31,54,68,22,8,5,23,7,3,75,98,83,33,24,37,4,52,6,40,16
73,52,58,76,6,83,38,12,65,64,74,27,32,42,88,62,53,7,66,43,93,90,51,55,94,19,2,16,47,36,56,28,37,69,99,70,61,100,39,48,11,84,29,80,96,4,85,18,1,79,54,78,34,63,97,68,23,44,49,3,40,91,95,21,89,87,13,71,25,22,86,50,82,59,26,33,8,30,81,77
30,33,36,34,46,64,4,37,8,80,24,73,88,3,58,1,25,74,81,78,32,23,95,54,77,5,97,14,70,48,94,6,61,18,43,87,93,90,9,98,53,76,57,89,65,29,31,10,40,26,7,42,27,38,12,20,84,82,99,50,83,13,21,86,100,49,75,63,59,68,56,39,79,17,52,41,67,60,47,22
70,14,51,12,27,90,19,52,77,25,32,7,8,33,4,71,89,93,75,82,64,47,2,53,59,72,34,30,6,80,60,99,85,57,62,22,88,40,36,9,83,54,46,23,10,79,16,65,28,67,3,100,86,76,96,18,48,63,42,35,39,87,56,81,69,17,43,20,55,73,15,24,37,98,44,41,78,26,50,21
26,73,7,68,8,6,45,34,93,100,96,55,72,50,5,11,28,57,12,33,94,17,10,71,40,87,70,62,42,46,61,20,66,83,31,2,64,32,90,29,44,23,52,99,53,95,37,91,84,65,35,47,80,3,69,41,14,56,54,59,19,39,88,97,86,98,51,79,16,4,21,38,60,74,18,89,85,77,49,58
97,24,30,2,75,63,29,6,18,100,92,32,12,22,87,91,94,21,41,14,49,40,80,58,27,78,57,5,74,71,86,82,8,85,11,90,89,10,98,62,48,61,37,79,34,45,70,95,19,93,47,44,99,77,42,31,88,65,46,13,83,28,59,39,81,43,60,38,53,17,35,52,7,51,15,56,25,3,4,96
8,48,40,86,98,9,81,83,55,47,51,38,74,46,11,97,29,14,7,78,90,94,34,22,49,37,92,44,71,35,45,63,85,95,67,100,10,58,88,60,82,2,91,23,80,53,62,61,77,15,42,18,5,32,24,27,26,30,20,50,87,76,3,75,66,59,54,96,39,93,12,43,31,64,19,57,21,56,89,36
62,99,98,70,46,65,72,31,53,29,5,51,66,91,47,77,40,20,41,86,18,81,8,25,84,3,22,24,74,61,14,16,79,21,17,34,30,78,88,59,1,82,69,68,49,57,45,63,76,43,83,6,90,2,13,15,87,26,85,58,44,93,67,80,37,54,38,7,97,52,71,92,23,55,12,36,100,4,60,27
1,4,42,61,98,44,99,18,50,49,40,37,29,55,13,22,76,31,74,14,65,19,23,59,45,94,83,58,71,91,34,26,8,2,92,47,15,95,57,89,12,67,38,100,96,90,82,5,25,79,20,69,21,9,11,84,78,46,6,36,81,16,48,32,88,72,28,93,52,33,77,80,54,56,30,66,87,64,41,68
94,69,40,98,71,51,76,8,89,48,58,87,33,5,32,57,77,55,49,82,99,6,41,60,29,90,79,70,10,38,14,52,27,13,9,66,53,97,35,78,64,34,92,19,44,21,95,65,31,46,23,26,12,83,25,43,80,62,37,28,18,2,16,86,56,39,30,45,93,61,4,50,73,75,7,20,1,74,72,96
1,22,81,85,7,46,97,18,52,100,98,88,66,48,44,40,23,37,39,72,58,12,95,9,55,90,41,76,70,10,61,68,84,30,17,32,50,13,79,87,53,63,69,83,35,19,86,77,11,59,56,14,27,94,64,73,80,6,49,3,92,47,71,74,89,8,96,20,60,99,36,78,31,45,24,16,91,57,4,42
1,2,54,24,56,85,46,17,62,60,19,61,74,75,34,20,55,35,43,22,18,63,73,5,4,92,57,91,94,67,16,90,87,77,28,81,95,99,13,83,7,64,27,37,84,69,89,68,38,71,33,49,15,39,88,30,32,44,86,23,78,82,31,9,11,76,72,65,98,6,97,36,96,41,8,47,10,40,70,79
7,66,91,80,63,25,40,51,16,86,5,59,73,18,11,84,96,55,4,8,62,57,19,12,74,30,31,89,77,27,26,2,39,14,22,49,44,97,54,90,60,3,65,64,70,58,36,69,79,95,45,68,10,81,41,50,53,42,28,76,13,75,9,32,23,29,88,20,72,33,17,47,35,94,82,56,83,24,1,98
29,48,90,87,8,100,23,1,93,60,22,41,86,76,24,33,35,27,51,71,19,75,78,30,80,14,32,57,28,49,66,89,21,59,26,82,44,72,53,25,31,45,83,36,56,58,79,50,39,61,15,99,34,18,84,12,2,65,92,88,42,6,94,17,74,64,77,4,20,47,40,85,62,98,16,3,52,68,96,81
93,41,43,10,95,91,29,96,27,62,80,83,24,74,16,5,42,100,81,65,39,31,99,75,34,3,71,17,59,53,19,6,97,67,30,13,25,36,20,46,45,47,15,38,58,69,78,73,40,11,50,63,4,48,85,64,79,76,60,94,8,35,32,2,92,86,55,90,89,98,51,33,66,68,82,26,23,21,7,18
47,42,99,25,78,17,13,49,97,27,12,32,74,83,63,2,72,35,48,39,66,82,67,51,94,4,59,3,90,95,75,38,30,45,53,93,24,80,31,68,46,81,50,88,22,64,85,58,43,91,41,96,69,71,40,14,1,60,28,98,8,33,19,87,89,52,37,54,57,5,6,55,10,77,100,16,61,26,62,86
74,85,54,31,39,63,93,69,5,18,43,24,48,16,26,36,42,53,84,34,99,14,47,71,2,64,81,91,52,3,8,82,35,20,100,1,58,60,68,95,75,44,51,28,55,72,33,88,40,79,76,22,89,4,29,6,37,86,96,11,65,17,78,27,32,49,50,77,90,45,25,80,92,7,38,9,23,87,70,57
26,21,90,10,12,18,54,60,7,48,34,19,58,43,62,1,87,5,23,6,79,64,27,98,9,89,32,78,33,80,73,35,61,47,29,82,63,69,20,70,3,65,30,41,13,75,37,46,77,28,93,36,81,39,71,38,86,16,100,55,99,84,85,44,40,24,15,66,97,96,95,11,8,51,53,59,67,56,49,74
82,26,5,70,90,98,95,92,66,73,6,43,59,44,33,38,85,77,56,55,72,8,29,58,11,14,51,37,1,86,28,60,69,22,19,57,4,75,34,76,24,74,12,45,54,71,17,20,48,50,61,91,46,25,39,87,15,2,99,89,52,93,9,16,81,30,3,84,21,32,97,88,63,79,83,53,36,49,31,47
4,34,88,87,50,51,16,99,15,40,53,81,20,46,100,68,59,57,84,49,39,93,80,37,28,43,14,7,55,85,64,11,24,42,75,82,13,21,69,41,90,48,19,36,18,67,2,31,65,76,89,8,23,44,86,26,71,3,35,92,17,32,70,61,73,38,27,79,94,77,10,1,54,98,58,47,72,52,74,33
82,5,52,86,3,54,22,10,37,8,14,88,61,79,29,72,63,73,96,44,62,60,64,4,78,21,19,68,24,9,35,12,33,76,69,80,85,16,18,67,90,65,15,75,83,100,81,1,59,58,55,30,2,97,17,53,13,20,74,71,57,36,84,70,43,92,40,34,46,49,6,95,7,94,38,25,32,89,41,27
51,29,3,12,72,95,7,63,8,94,23,69,81,30,14,62,4,55,60,1,49,11,5,38,91,2,6,68,88,79,61,45,44,52,40,48,100,75,28,74,93,25,34,18,20,13,87,50,89,76,73,98,32,19,96,85,22,35,43,39,78,31,26,84,16,37,70,99,90,41,59,15,71,47,66,65,80,42,33,64
63,2,41,65,81,97,64,39,38,35,49,44,32,7,18,28,19,11,87,96,48,82,46,31,17,94,40,66,9,67,4,21,99,13,8,20,85,5,33,15,71,6,47,24,90,14,91,73,69,36,86,3,84,37,76,55,60,29,95,83,30,62,23,75,51,59,56,54,61,34,79,70,16,42,53,22,92,27,12,52
38,36,10,93,1,98,35,74,31,5,2,73,70,48,59,84,66,8,99,54,51,25,60,77,26,82,15,50,39,88,4,6,20,23,24,28,47,57,32,64,75,63,94,3,41,80,62,42,97,18,87,81,43,29,92,19,72,71,17,69,30,79,76,46,14,58,52,95,44,89,13,21,86,7,22,37,65,56,9,40
2,67,81,11,59,92,14,19,76,90,65,83,75,74,13,98,71,6,24,84,48,4,56,21,87,23,91,40,88,61,17,26,39,44,94,22,33,54,1,42,18,34,15,69,9,28,27,96,45,77,38,29,51,100,89,32,50,79,70,37,53,8,41,52,68,36,16,60,20,95,63,7,66,47,12,55,25,3,82,80
40,87,72,74,60,91,19,81,67,21,71,41,43,9,6,68,4,37,70,100,38,45,92,23,10,7,32,61,64,80,46,3,90,16,96,56,48,30,44,73,89,12,93,25,49,98,54,1,14,24,13,5,53,62,2,76,18,35,86,69,15,57,55,26,99,75,39,29,77,94,34,88,11,20,36,8,31,52,27,51
13,92,51,59,38,26,85,30,20,75,100,49,89,96,53,10,19,52,43,3,74,16,82,11,17,66,41,28,8,62,65,93,73,77,54,83,24,39,68,95,4,34,71,47,69,33,9,67,97,42,2,22,14,87,90,29,80,78,98,81,76,46,50,88,72,5,57,40,7,86,36,84,12,63,55,37,15,31,18,58
42,47,38,71,28,27,70,62,92,21,5,69,93,30,36,50,15,25,16,87,94,19,6,51,46,34,57,95,98,26,97,91,88,2,67,14,72,73,54,89,66,65,10,13,17,81,45,78,61,82,55,84,53,9,44,39,12,31,48,8,18,86,80,85,37,40,56,75,35,11,43,63,64,1,99,60,96,23,29,83
74,11,35,44,36,7,84,55,91,78,12,22,49,63,58,68,27,45,1,10,51,62,48,30,89,41,38,13,88,76,34,19,31,14,75,56,4,53,93,99,90,83,47,29,97,52,9,60,33,72,2,8,25,26,57,82,50,85,43,39,20,18,54,92,3,69,73,94,67,17,42,24,46,70,59,66,37,87,21,23
58,44,6,92,91,39,36,37,10,82,65,20,34,87,99,64,33,68,80,32,75,49,47,59,52,12,31,14,21,55,71,77,70,48,88,22,96,69,98,61,9,74,72,84,93,25,63,67,94,78,76,27,2,8,38,41,54,81,5,26,11,24,3,45,79,40,43,7,73,16,29,28,95,100,53,89,57,13,51,90
9,15,58,36,60,49,19,94,69,27,17,57,38,77,26,85,42,66,87,54,35,25,100,33,10,1,56,62,41,37,12,86,81,95,64,84,13,32,30,79,45,34,90,68,97,93,23,80,48,78,83,20,51,28,3,11,63,75,96,46,70,24,40,71,55,61,2,74,31,4,22,14,8,50,98,6,39,18,72,82
53,74,80,29,17,87,39,79,26,56,62,94,93,48,51,100,54,67,23,36,2,81,90,4,24,11,9,15,32,61,28,63,82,91,92,78,12,27,43,1,95,76,6,58,35,59,46,49,37,65,44,7,72,50,71,38,25,68,69,41,47,60,86,30,96,40,16,33,83,70,19,14,64,66,22,98,18,85,3,99
65,44,57,36,58,11,51,33,45,14,4,8,79,96,67,82,87,72,17,28,98,25,43,71,99,54,52,22,93,35,88,85,5,97,55,20,19,1,7,62,81,23,37,78,6,70,64,77,100,24,69,2,18,76,16,56,41,40,21,86,50,80,59,95,27,90,75,39,53,84,94,61,63,31,38,89,47,68,66,74
55,12,73,57,87,75,92,28,60,43,68,69,32,24,96,26,52,80,14,33,41,56,39,25,77,17,74,27,16,42,58,5,2,99,63,94,31,83,70,40,21,81,86,61,6,18,46,97,37,13,38,98,9,84,45,49,85,36,35,64,59,67,51,3,65,79,93,15,4,47,20,48,62,29,100,8,91,30,19,78
58,4,98,92,68,63,25,97,99,15,66,71,16,57,59,76,45,53,24,83,22,19,95,32,46,82,17,60,90,7,75,65,77,34,74,85,23,1,64,61,11,8,100,31,93,54,5,21,9,13,26,20,49,44,28,3,87,37,55,96,89,78,41,88,84,91,50,67,80,56,48,18,51,35,12,86,6,2,36,14
69,86,95,52,55,43,36,58,75,45,15,32,64,100,73,20,21,74,50,83,11,87,99,70,17,14,79,8,49,54,34,67,33,85,53,48,47,96,23,6,38,77,60,81,68,5,31,65,9,76,7,91,63,62,2,89,1,56,82,41,92,18,80,24,93,39,72,4,37,35,57,71,10,90,3,94,61,22,12,26
41,61,84,97,38,15,1,63,87,50,54,95,35,30,81,11,79,20,64,46,58,92,21,80,28,83,73,66,88,53,14,40,99,13,70,33,34,65,68,43,6,16,94,49,2,31,52,69,48,71,72,3,86,10,45,60,59,29,76,24,56,17,18,44,23,85,22,55,8,42,12,75,62,57,19,93,25,100,36,77
76,100,84,87,45,23,36,9,14,31,62,72,75,16,3,10,92,29,77,35,25,42,32,57,37,52,91,65,13,11,33,58,47,89,21,34,20,66,50,67,26,68,94,56,43,22,6,81,38,51,27,41,18,28,15,5,40,97,24,46,64,54,61,44,48,8,4,78,70,53,55,19,2,39,79,49,98,80,1,83
86,7,17,56,95,66,94,44,20,98,53,91,23,57,39,31,21,37,27,42,35,41,38,82,25,99,19,51,43,68,40,78,77,12,80,96,61,16,63,45,32,76,74,84,14,49,18,92,83,11,1,5,67,79,8,13,90,50,59,88,47,6,64,55,60,97,33,69,3,4,54,52,70,2,29,9,85,24,34,46
47,86,100,69,25,23,35,15,11,30,42,92,67,34,80,77,17,58,32,70,27,49,95,33,38,96,66,65,20,45,7,10,21,99,44,31,74,60,62,55,18,43,36,13,89,63,72,8,46,52,97,39,85,68,54,48,9,79,59,98,1,19,83,76,94,78,5,16,64,4,53,26,87,28,93,73,50,71,84,37
12,92,48,59,79,89,70,28,100,86,62,69,8,20,84,75,77,54,74,7,49,21,99,96,3,23,43,73,60,6,18,45,32,10,38,88,27,25,29,4,40,44,14,56,35,67,36,94,52,55,47,17,72,57,39,68,76,37,9,64,31,98,24,81,51,2,5,33,1,80,82,46,30,90,42,58,41,87,16,93
93,99,67,61,91,96,57,40,53,46,1,43,16,13,30,15,34,63,66,17,68,71,80,47,70,59,12,97,36,4,78,38,41,26,48,51,29,92,18,33,3,14,6,73,94,56,35,52,85,95,28,37,50,11,21,77,20,98,32,27,88,79,7,75,83,64,90,42,65,54,100,76,39,2,86,74,87,25,8,24
70,58,92,39,80,7,56,75,34,40,71,44,21,98,84,97,83,12,43,38,79,89,69,35,52,32,27,24,53,45,51,72,37,23,77,8,73,74,49,50,66,55,9,68,47,64,2,14,10,20,29,17,85,36,1,95,3,6,46,96,61,28,48,31,5,26,19,16,94,63,59,87,54,11,76,62,4,86,15,18
35,27,31,58,8,66,32,54,99,41,59,67,76,45,92,39,7,49,15,4,3,64,18,47,20,63,70,91,90,65,73,87,60,95,83,84,51,13,14,98,96,68,33,89,36,79,71,48,50,74,19,81,43,75,62,42,5,9,86,28,97,57,21,53,25,12,46,16,23,2,78,94,85,72,34,69,52,56,30,93
28,15,63,25,77,81,27,32,80,73,42,11,78,86,74,84,64,90,44,82,66,12,7,19,91,18,65,58,33,55,88,49,72,99,41,36,76,29,37,16,89,8,61,53,62,56,10,48,38,9,23,70,71,20,4,3,5,35,6,34,14,96,52,47,21,24,87,13,75,69,2,92,50,79,39,26,46,57,17,97
28,33,87,34,73,95,44,99,52,59,32,89,36,35,93,43,40,22,21,26,69,30,10,15,58,63,60,51,82,77,39,86,3,41,5,4,75,92,29,67,80,84,31,53,88,97,66,78,6,64,55,20,12,42,27,38,83,91,62,24,57,71,13,70,81,47,16,50,61,14,11,100,23,74,7,96,18,46,85,72
26,95,45,61,74,54,33,58,96,10,56,2,4,27,92,84,80,89,87,34,37,86,28,100,72,35,69,88,22,63,71,65,83,24,47,36,81,64,18,94,62,23,77,79,16,14,40,3,93,19,11,29,85,21,82,8,99,30,15,32,97,52,70,43,57,91,17,90,48,1,42,55,46,12,5,31,78,51,59,67
18,81,73,66,94,95,26,64,32,93,80,85,10,60,72,39,53,70,28,15,59,27,9,71,58,47,56,30,68,76,63,41,50,88,57,54,82,42,5,22,16,100,46,62,34,90,12,37,21,43,77,13,29,51,44,17,35,6,31,14,96,4,78,33,48,7,65,45,69,84,11,36,83,74,38,40,75,86,79,25
23,94,20,42,15,81,3,11,6,2,22,33,5,4,50,18,41,51,28,77,13,97,37,36,53,75,80,34,12,32,40,66,31,70,78,90,62,85,65,29,95,59,64,58,63,46,86,8,27,24,26,73,84,10,60,16,76,99,49,68,35,44,61,88,91,82,52,79,43,55,98,72,74,96,21,38,89,67,57,100
95,33,91,32,23,53,17,31,19,72,37,67,27,83,85,9,96,11,35,36,99,8,1,25,26,22,58,82,42,51,98,15,64,46,100,18,52,78,21,6,34,20,86,94,39,50,89,75,55,56,60,47,3,81,29,69,24,80,40,79,70,66,7,12,77,90,30,92,71,68,48,45,76,49,4,43,13,10,74,61
51,13,41,35,64,48,80,99,37,57,97,56,2,62,65,82,66,17,75,7,47,20,91,87,8,14,77,30,38,5,61,88,23,12,25,60,63,74,15,45,9,34,28,1,72,83,18,73,19,29,43,90,58,10,78,68,33,86,27,11,39,70,44,55,89,24,53,32,22,52,93,21,4,6,100,26,96,16,3,76
21,41,50,47,64,43,54,28,91,11,34,25,32,60,82,36,51,13,59,31,17,66,85,79,14,10,18,81,63,74,29,97,80,35,55,67,76,100,93,1,53,22,77,96,56,58,49,65,27,61,52,92,3,88,48,45,71,42,44,94,5,33,30,9,84,57,23,40,73,99,2,20,16,95,7,89,90,98,24,72
5,61,93,92,50,43,47,78,69,4,96,87,25,57,81,14,71,97,16,37,65,41,7,6,30,24,66,76,8,62,100,35,95,40,33,67,49,9,42,29,3,21,11,64,27,70,51,2,88,79,32,13,46,56,82,77,38,31,58,85,99,53,12,19,86,10,17,22,90,91,20,45,60,39,23,15,48,68,54,1
59,45,41,75,70,65,97,14,50,62,37,9,91,47,53,30,48,10,67,56,18,28,39,99,1,52,58,26,7,20,89,54,57,80,2,93,73,96,3,38,4,16,92,36,71,35,95,78,27,19,94,34,74,66,83,88,42,21,64,15,44,85,82,100,49,5,23,8,98,90,24,55,29,86,76,69,32,46,68,25
37,61,90,74,13,100,59,76,72,26,81,17,47,78,30,2,94,54,16,91,43,71,95,85,6,79,4,67,51,65,84,99,22,3,82,92,5,87,93,60,36,45,69,38,9,50,88,39,29,15,98,35,11,66,34,56,46,89,21,58,75,44,20,70,68,14,73,31,97,57,19,28,10,7,96,33,83,41,1,42
20,70,39,93,45,4,55,89,37,52,66,53,84,96,30,82,38,80,54,76,13,65,29,71,51,44,19,75,87,2,88,92,73,14,23,69,91,74,22,33,49,58,48,57,6,68,97,67,42,59,7,72,15,83,5,10,11,56,86,99,47,40,28,81,50,95,85,78,60,24,46,31,64,43,90,17,61,100,62,77
94,29,57,76,26,7,36,83,39,63,93,53,13,74,11,18,27,46,79,89,30,55,40,8,32,43,84,78,65,92,72,38,16,100,77,14,33,2,62,19,68,28,91,81,15,67,24,48,98,71,45,25,44,5,64,35,85,22,56,12,23,87,88,73,70,17,61,9,4,82,1,66,34,49,59,21,50,75,80,42
41,14,4,89,17,52,65,80,5,13,27,46,74,56,44,94,7,50,36,38,47,75,79,76,49,30,23,25,1,64,29,83,95,42,81,54,58,85,28,40,69,99,2,66,24,31,93,18,43,9,45,53,39,84,62,3,35,6,82,19,51,8,86,11,12,100,15,26,63,33,96,73,57,21,97,77,10,48,32,72
98,74,8,48,89,47,72,33,24,19,54,28,62,79,86,66,27,63,65,50,91,13,96,80,12,81,82,2,57,58,55,23,44,11,34,42,6,73,95,25,5,84,52,22,36,39,20,99,10,45,70,43,68,76,87,75,78,15,41,59,37,69,18,67,60,85,1,88,26,9,83,77,56,93,40,64,4,30,53,71
50,4,13,37,64,12,32,10,29,2,48,21,84,34,24,61,42,63,38,85,94,9,41,71,80,62,96,73,87,18,45,74,19,92,98,14,70,22,93,57,47,25,58,67,69,88,16,79,23,91,36,90,97,86,78,81,49,27,100,95,53,3,56,65,26,99,55,35,39,5,40,54,1,89,66,46,72,33,51,30
96,62,24,42,19,11,89,29,82,79,22,9,68,60,69,91,8,30,20,34,14,100,99,23,15,21,88,63,26,87,85,53,94,33,97,83,71,1,41,84,95,52,7,74,49,2,58,35,55,18,28,39,36,10,45,4,44,40,12,90,77,5,51,16,86,38,64,98,67,81,31,25,6,13,61,48,66,43,73,76
82,42,91,31,15,75,79,19,86,89,88,96,54,78,90,58,26,23,61,28,64,80,10,9,46,18,40,70,56,48,68,76,4,57,37,3,55,77,65,92,2,17,7,50,43,71,16,84,73,62,25,85,41,66,35,44,21,39,22,100,8,51,49,60,29,32,45,59,13,34,69,1,81,52,47,38,11,94,36,6
71,73,65,94,60,42,24,9,82,63,40,90,77,15,3,93,59,7,8,88,95,54,76,70,38,64,85,5,26,89,66,22,92,14,30,21,32,87,19,39,1,37,55,56,98,41,18,58,100,80,72,29,31,75,78,84,47,20,97,52,83,28,4,13,86,11,17,34,53,81,74,2,16,33,49,35,6,23,27,46
74,8,46,60,99,58,57,38,81,7,31,86,93,22,27,36,44,16,10,39,24,82,1,98,92,55,30,77,40,47,71,9,97,11,94,18,63,13,70,20,50,6,62,56,100,41,42,3,95,65,72,14,90,59,4,54,83,75,48,80,33,29,84,28,35,19,64,61,26,15,53,76,89,69,67,45,78,5,43,2
39,29,32,9,5,64,69,97,53,12,56,30,55,24,91,65,2,70,100,42,31,28,82,58,67,75,21,51,73,66,87,54,90,71,94,86,84,47,11,27,20,26,1,99,15,37,96,79,80,8,45,68,59,57,92,50,83,6,22,23,52,13,10,14,76,48,17,49,95,35,25,62,34,60,38,41,4,93,46,88
5,95,49,30,60,80,20,16,72,82,8,75,67,40,66,45,1,98,48,14,97,38,32,93,55,29,12,39,9,87,36,74,22,50,53,91,43,44,6,83,63,51,41,34,3,7,85,54,15,86,61,37,42,56,79,4,96,24,19,13,71,62,65,92,84,10,94,77,46,17,11,68,28,23,70,27,33,73,2,31
55,58,32,19,60,48,63,15,95,94,84,14,38,30,96,73,24,13,51,42,80,92,86,87,83,79,25,45,40,52,67,10,72,50,88,64,66,29,7,89,93,2,97,90,6,34,91,81,1,27,56,12,62,85,16,44,76,100,9,23,39,41,82,69,3,54,11,18,4,22,8,74,75,43,98,65,71,33,21,53
48,54,56,21,84,53,51,75,97,55,64,61,96,13,87,79,88,26,42,45,49,63,60,62,25,73,19,71,23,65,4,70,93,12,81,47,28,91,34,41,69,37,74,82,40,18,92,6,68,95,67,10,8,99,76,24,66,57,32,9,30,94,83,72,85,39,77,89,90,17,22,52,3,86,43,100,20,1,50,33
48,2,38,21,3,63,36,11,6,42,84,52,32,27,78,87,65,71,47,83,34,25,58,20,55,50,5,14,69,67,13,56,74,7,16,22,12,15,77,31,73,61,98,68,59,89,81,4,90,24,95,29,93,23,49,92,8,39,66,94,80,85,18,26,40,60,28,82,1,35,17,91,86,33,76,64,54,51,9,45
25,72,50,98,67,71,19,45,51,88,58,15,76,11,20,64,52,56,97,100,62,28,14,2,49,83,90,8,95,61,54,70,78,86,5,21,53,75,24,1,77,65,59,36,66,10,44,29,48,85,32,87,41,34,39,17,43,60,40,93,94,18,73,55,26,6,23,37,33,9,31,91,13,30,99,57,96,16,79,84
86,78,26,16,36,53,51,99,77,84,80,25,30,37,41,13,58,75,15,94,89,70,38,12,5,79,93,7,1,74,90,45,44,82,69,22,67,72,55,81,11,6,40,98,32,34,10,52,54,8,62,97,57,3,23,88,4,85,48,50,31,73,95,33,28,39,71,63,76,87,49,2,59,24,60,21,9,56,46,29
4,66,30,45,16,38,49,46,68,76,96,44,31,55,48,62,93,2,59,5,95,40,89,100,60,53,91,42,3,88,77,26,58,56,20,87,10,73,34,86,8,41,37,29,36,51,65,25,27,64,75,54,94,32,98,71,92,12,63,90,33,35,57,28,97,23,67,50,39,13,78,19,84,69,15,18,82,85,79,99
73,69,39,75,72,30,65,9,45,76,43,82,20,58,60,8,71,68,83,96,25,89,41,6,44,54,79,5,52,26,13,40,97,27,48,16,21,66,33,42,22,29,91,87,67,90,61,84,94,28,49,4,63,77,50,47,70,12,81,92,99,55,32,2,57,19,53,85,34,23,46,95,37,17,98,51,18,11,24,78
50,34,21,71,9,88,16,11,12,74,41,85,27,80,66,47,69,62,98,39,10,83,37,23,29,5,48,35,70,91,73,68,52,38,31,2,86,81,25,87,33,55,84,94,15,96,20,60,53,13,43,26,4,65,63,57,100,6,44,92,59,78,24,36,49,64,30,75,51,54,77,28,45,72,90,22,1,42,79,89
24,76,99,90,53,36,65,4,83,19,80,21,87,12,27,7,50,78,86,33,52,42,9,100,84,40,60,1,56,74,25,71,16,32,54,26,92,10,37,61,58,18,95,28,44,51,93,98,91,29,97,23,59,34,47,68,14,85,5,43,46,31,88,77,35,17,63,57,20,13,72,96,89,11,73,69,30,66,2,8
